id,hip,label,proper,aliases,RA_deg,DEC_deg,distance_pc,distance_ly,spect,mag
15488,15527,HIP 15527,,HIP 15527 | HD 20782,50.014785,-28.854071,35.524,115.8636574,G3V,7.36
61275,61468,HIP 61468,,HIP 61468 | HD 109536 | HR 4794,188.939805,-41.021945,35.524,115.8636574,A7III,5.12
19200,19248,HIP 19248,,HIP 19248 | HD 26354,61.871445,-52.571425,35.5492,115.9458488,K1Vp,8.59
58642,58817,HIP 58817,,HIP 58817,180.95625,-16.537227,35.5492,115.9458488,K:,10.76
78758,78999,HIP 78999,,HIP 78999 | HD 144741,241.89297,-5.707208,35.5492,115.9458488,,10.34
80919,81165,HIP 81165,,HIP 81165 | GJ 3962,248.66982,3.298962,35.5619,115.9872706,M0,11.53
94296,94590,HIP 94590,,HIP 94590 | Gl 748.2A,288.74565,2.165212,35.5619,115.9872706,M0,9.85
44441,44569,HIP 44569,,HIP 44569,136.209555,48.521609,35.5619,115.9872706,K5,9.91
42162,42281,HIP 42281,,HIP 42281 | HD 73322,129.31476,-17.494653,35.5745,116.0283662,K1V,8.72
112878,113238,HIP 113238,,HIP 113238 | HD 216770,343.97373,-26.658763,35.5745,116.0283662,K0V,8.11
38446,38558,HIP 38558,,HIP 38558 | HD 65216,118.422555,-63.647323,35.5745,116.0283662,G5V,7.97
58205,58380,HIP 58380,,HIP 58380 | HD 103975,179.565195,-47.9771,35.5745,116.0283662,G0V,6.76
35971,36071,HIP 36071,,HIP 36071 | HD 58556,111.4884,-2.248469,35.5745,116.0283662,G0,6.99
51402,51550,HIP 51550,,HIP 51550 | HD 91148,157.94001,24.082206,35.5872,116.069788,G8V,7.93
27180,27246,HIP 27246,,HIP 27246 | HD 37393,86.623185,74.610116,35.5872,116.069788,G0,7.33
51118,51263,HIP 51263,,HIP 51263,157.07175,-24.265575,35.5999,116.1112098,K5V,9.66
14998,15035,HIP 15035,,HIP 15035 | HD 19962,48.440115,36.140063,35.5999,116.1112098,G5,8.55
23325,23380,HIP 23380,,HIP 23380 | HD 31662 | HR 1593,75.40014,61.077996,35.5999,116.1112098,F4V,6.03
91835,92122,HIP 92122,,HIP 92122 | HD 173950,281.644275,38.35093,35.6125,116.1523055,G5,8.1
87532,87803,HIP 87803,,HIP 87803,269.049465,3.471899,35.6252,116.1937273,K7,10.48
35899,35998,HIP 35998,,HIP 35998 | HD 58461 | HR 2832,111.284655,-13.751978,35.6379,116.2351491,F3V,5.79
48182,48319,29Ups UMa,,HIP 48319 | HD 84999 | HR 3888 | 29Ups UMa,147.748005,59.038735,35.6379,116.2351491,F0IV,3.78
90424,90706,HIP 90706,,HIP 90706,277.60287,-35.805497,35.6379,116.2351491,,10.86
7807,7822,HIP 7822,,HIP 7822 | HD 10370,25.15167,-36.483616,35.6506,116.2765709,G5V,7.92
35103,35198,HIP 35198,,HIP 35198 | HD 55918,109.10562,35.01739,35.6506,116.2765709,G5,8.51
43971,44097,HIP 44097,,HIP 44097 | HD 76780,134.73222,21.166281,35.6633,116.3179927,G5,7.63
22792,22845,7Pi 1Ori,,HIP 22845 | HD 31295 | HR 1570 | 7Pi 1Ori,73.72386,10.150833,35.6633,116.3179927,A0V,4.64
72956,73183,HIP 73183,,HIP 73183,224.358105,55.910853,35.6761,116.3597407,K5,10.59
113881,114242,HIP 114242,,HIP 114242 | HD 218422,347.063175,-24.743324,35.6761,116.3597407,K4:V:,10.2
41523,41641,HIP 41641,,HIP 41641,127.3641,45.910304,35.6761,116.3597407,K0V,9.98
94635,94931,HIP 94931,,HIP 94931,289.75221,41.634604,35.6761,116.3597407,K0V,8.87
37206,37312,HIP 37312,,HIP 37312 | GJ 3457A,114.89922,33.462664,35.6761,116.3597407,,11.85
87550,87822,HIP 87822,,HIP 87822 | HD 162521 | GJ 4033,269.100945,-65.721739,35.6888,116.4011625,F8V,6.36
12381,12413,HIP 12413,,HIP 12413 | HD 16754 | HR 789,39.94989,-42.89167,35.6888,116.4011625,A2V,4.74
2241,2247,Felixvarela,Felixvarela,HIP 2247,7.142985,-16.226344,35.7015,116.4425843,K5V,9.62
25808,25873,HIP 25873,,HIP 25873 | HD 36308,82.84809,12.556091,35.7015,116.4425843,G5,8.4
76333,76568,HIP 76568,,HIP 76568 | HD 139798 | HR 5830,234.567495,46.797751,35.7015,116.4425843,F2V,5.76
117368,117736,HIP 117736,,HIP 117736 | HD 223782 | Gl 909.1,358.169775,-5.993734,35.7143,116.4843323,K0,9.55
33997,34085,HIP 34085,,HIP 34085 | HD 51067,106.017015,75.227539,35.7143,116.4843323,G0,7.15
24769,24829,Zet Pic,,HIP 24829 | HD 35072 | HR 1767 | Zet Pic,79.842195,-50.605967,35.7143,116.4843323,F7III-IV,5.44
4318,4328,HIP 4328,,HIP 4328 | Gl 43,13.85535,-51.832638,35.727,116.5257541,M,12.38
66229,66438,HIP 66438,,HIP 66438 | HD 118261 | HR 5113,204.3012,-61.691856,35.727,116.5257541,F6V,5.63
100299,100625,HIP 100625,,HIP 100625,306.061995,-39.742922,35.727,116.5257541,,12.14
105228,105569,HIP 105569,,HIP 105569,320.721075,-87.048557,35.7398,116.5675021,G5,8.87
25552,25616,HIP 25616,,HIP 25616 | HD 36108,82.08765,-22.433927,35.7398,116.5675021,G3V,6.78
27827,27896,HIP 27896,,HIP 27896 | HD 40105 | HR 2083,88.544925,-50.362551,35.7526,116.6092501,K1V,6.53
10575,10599,HIP 10599,,HIP 10599 | HD 13997,34.115535,12.379763,35.7526,116.6092501,G5,7.99
16153,16192,HIP 16192,,HIP 16192,52.149555,-30.567723,35.7526,116.6092501,,10.29
19069,19117,HIP 19117,,HIP 19117 | HD 286513,61.47669,11.966169,35.7654,116.650998,M1,10.06
65157,65362,HIP 65362,,HIP 65362 | Gl 508.3,200.934255,-14.046016,35.7654,116.650998,K7,11.78
14264,14300,HIP 14300,,HIP 14300 | HD 18916,46.10415,50.032372,35.7654,116.650998,G5,7.99
45056,45187,HIP 45187,,HIP 45187 | HD 78899 | GJ 3539,138.117675,49.206484,35.7654,116.650998,G5,7.65
69089,69311,HIP 69311,,HIP 69311,212.802855,43.106655,35.7654,116.650998,,10.03
78879,79119,16Tau CrB,,HIP 79119 | HD 145328 | HR 6018 | 16Tau CrB,242.242935,36.490944,35.7782,116.692746,K0III-IV,4.73
108391,108736,HIP 108736,,HIP 108736 | HD 208998,330.40209,-53.09358,35.7782,116.692746,G0V,7.12
105702,106043,HIP 106043,,HIP 106043,322.185135,-47.261703,35.791,116.734494,M1,12.2
61243,61436,HIP 61436,,HIP 61436,188.83221,34.068495,35.8038,116.7762419,K5,10.6
38887,38998,HIP 38998,,HIP 38998 | HD 65562,119.717415,-13.315227,35.8038,116.7762419,K0V,8.81
70909,71135,HIP 71135,,HIP 71135,218.217975,-52.64627,35.8166,116.8179899,M1V:,10.53
36244,36347,HIP 36347,,HIP 36347,112.213755,-24.140893,35.8295,116.860064,M0V:,9.99
112278,112637,HIP 112637,,HIP 112637 | HD 215864,342.195045,-36.890681,35.8295,116.860064,K2/K3V,9.72
53591,53747,HIP 53747,,HIP 53747 | HD 95188,164.951205,25.289856,35.8295,116.860064,G8V,8.49
90928,91210,HIP 91210,,HIP 91210 | HD 172669,279.097455,66.913242,35.8295,116.860064,G3Vvar,7.58
53796,53947,HIP 53947,,HIP 53947 | GJ 1141A,165.57516,16.509249,35.8295,116.860064,,11.35
23508,23563,HIP 23563,,HIP 23563 | HD 282909,75.997395,28.877233,35.8423,116.901812,K8,9.79
111607,111958,HIP 111958,,HIP 111958,340.180455,-43.982188,35.8423,116.901812,K7,10.34
78681,78921,HIP 78921,,HIP 78921 | GJ 3940,241.666695,47.503745,35.8423,116.901812,K4,9.9
8862,8881,HIP 8881,,HIP 8881 | HD 11683,28.59243,-15.723978,35.8423,116.901812,K2V,9.15
45363,45493,18    UMa,,HIP 45493 | HD 79439 | HR 3662 | GJ 3541 | 18    UMa,139.04712,54.021857,35.8423,116.901812,A5V,4.8
74977,75206,Nu 1Lup,,HIP 75206 | HD 136351 | HR 5698 | GJ 3901 | Nu 1Lup,230.534625,-47.927792,35.8551,116.94356,F8V,4.99
18860,18907,38Nu  Tau,,HIP 18907 | HD 25490 | HR 1251 | 38Nu  Tau,60.78909,5.989305,35.8551,116.94356,A1V,3.91
76754,76990,HIP 76990,,HIP 76990 | HD 140011,235.79958,-44.72009,35.868,116.9856341,K2V,8.72
7621,7636,HIP 7636,,HIP 7636 | HD 10015,24.60015,29.5668,35.868,116.9856341,K0IV-V,8.65
119051,,HYG 119051,,Gl 606.1B,242.545065,-84.237664,35.868,116.9856341,k-m,11.03
25288,25351,HIP 25351,,HIP 25351 | HD 36767 | GJ 9181,81.330075,-75.692401,35.868,116.9856341,F8V,7.17
105666,106007,HIP 106007,,HIP 106007 | HD 204363 | HR 8212,322.058115,-11.56828,35.868,116.9856341,F7V,6.61
60620,60808,HIP 60808,,HIP 60808 | HD 108446,186.952365,-50.336598,35.8809,117.0277082,K2V,8.72
58775,58950,HIP 58950,,HIP 58950 | HD 104982,181.30581,-28.717232,35.9066,117.1115303,G5V,7.78
64915,65120,HIP 65120,,HIP 65120,200.18265,10.875922,35.9195,117.1536044,M1,11.62
93502,93797,HIP 93797,,HIP 93797,286.529085,5.279553,35.9195,117.1536044,K2,9.58
52575,52727,Mu  Vel,,HIP 52727 | HD 93497 | HR 4216 | Mu  Vel,161.69232,-49.420255,35.9195,117.1536044,G5III SB,2.69
10528,10552,HIP 10552,,HIP 10552 | HD 13959,33.972525,6.626331,35.9324,117.1956785,K7V:,8.99
102190,102521,HIP 102521,,HIP 102521 | HD 197818,311.64279,-17.1629,35.9324,117.1956785,G5V,7.66
93859,94154,HIP 94154,,HIP 94154 | HD 177409,287.476665,-68.29969,35.9324,117.1956785,G2V,7.53
73917,74143,HIP 74143,,HIP 74143,227.26155,-21.730031,35.9324,117.1956785,,11.06
55708,55875,HIP 55875,,HIP 55875 | HD 99565,171.794895,-15.648563,35.9454,117.2380788,G8V,7.65
70433,70656,HIP 70656,,HIP 70656,216.770385,-77.183332,35.9454,117.2380788,,10
91619,91905,HIP 91905,,HIP 91905 | HD 173665,281.04012,46.114264,35.9583,117.2801529,K,8.56
48990,49130,HIP 49130,,HIP 49130 | HD 86661,150.40956,55.585088,35.9583,117.2801529,G8IV-V,7.94
31623,31703,HIP 31703,,HIP 31703 | HD 45947 | HR 2365,99.47976,73.695636,35.9583,117.2801529,F2,6.26
74167,74395,Zet Lup,,HIP 74395 | HD 134505 | HR 5649 | GJ 9512A | Zet Lup,228.0714,-52.099247,35.9712,117.3222271,G8III,3.41
61988,62181,HIP 62181,,HIP 62181,191.154,33.345621,35.9712,117.3222271,,12.44
25258,25321,HIP 25321,,HIP 25321 | HD 35676,81.24156,-34.206125,35.9842,117.3646274,G8V,8.06
74664,74893,HIP 74893,,HIP 74893 | HD 136176,229.584375,26.840374,35.9842,117.3646274,G0V,6.59
61604,61797,HIP 61797,,HIP 61797,189.98286,-8.578221,35.9842,117.3646274,,11.45
54410,54569,HIP 54569,,HIP 54569 | GJ 3645,167.49027,-10.285333,35.9971,117.4067015,M0V,10.48
11877,11906,HIP 11906,,HIP 11906 | HD 15292,38.41752,77.667283,36.0101,117.4491018,G5,7.67
6842,6856,HIP 6856,,HIP 6856 | HD 9054,22.035915,-52.638652,36.0231,117.491502,K1V,9.35
26301,26366,40Phi2Ori,,HIP 26366 | HD 37160 | HR 1907 | 40Phi2Ori,84.22662,9.290673,36.0231,117.491502,G8III-IV,4.09
70236,70459,HIP 70459,,HIP 70459 | HD 125881,216.19236,-63.706562,36.0231,117.491502,G2V,7.26
19909,19959,HIP 19959,,HIP 19959,64.193535,66.910466,36.036,117.5335762,M0,10.32
45886,46018,HIP 46018,,HIP 46018,140.77641,22.305677,36.036,117.5335762,M0,9.46
80954,81201,HIP 81201,,HIP 81201 | Gl 630,248.784705,33.301705,36.036,117.5335762,M0,11.04
13426,13460,HIP 13460,,HIP 13460 | GJ 3185,43.32678,60.853247,36.036,117.5335762,K5V,9.16
106362,106704,HIP 106704,,HIP 106704 | HD 205310,324.21204,-60.440162,36.036,117.5335762,K5V,10.09
119272,,HYG 119272,,Gl 748.2B,288.7437,2.163462,36.049,117.5759764,k-m,11.17
40018,40131,HIP 40131,,HIP 40131,122.953815,51.322334,36.062,117.6183767,K4.5,10.89
57400,57572,HIP 57572,,HIP 57572 | HD 102579,177.010065,-66.114887,36.062,117.6183767,K0V,8.31
93318,93613,HIP 93613,,HIP 93613 | HD 177307,285.95373,8.097703,36.062,117.6183767,K0,8.95
55733,55900,HIP 55900,,HIP 55900 | HD 99610,171.875925,-12.435948,36.062,117.6183767,G5,7.4
75187,75415,Alkalurops B,Alkalurops B,HIP 75415 | HD 137392 | HR 5734 | GJ 3904B | 51Mu 2Boo,231.1287,37.3473,36.062,117.6183767,G1V,6.51
6688,6702,HIP 6702,,HIP 6702 | HD 8673 | HR 410,21.536475,34.5797,36.062,117.6183767,F7V,6.34
50351,50493,HIP 50493,,HIP 50493 | HD 89569 | HR 4061,154.658415,-56.110393,36.062,117.6183767,F6V,5.8
101127,101453,HIP 101453,,HIP 101453,308.425785,-5.647008,36.062,117.6183767,,13.22
3115,3121,HIP 3121,,HIP 3121,9.92568,10.653799,36.075,117.660777,K5:,10.5
7183,7197,HIP 7197,,HIP 7197,23.187975,-41.255647,36.0881,117.7035034,G,10.48
24941,25002,HIP 25002,,HIP 25002 | HD 35041,80.304,-14.152451,36.1011,117.7459037,G6V,7.68
35786,35884,HIP 35884,,HIP 35884 | HD 58192,110.974245,-17.413435,36.1011,117.7459037,F7V,6.84
81604,81854,HIP 81854,,HIP 81854 | HD 152303 | HR 6267,250.7757,77.513973,36.1011,117.7459037,F4V,5.99
36870,36976,HIP 36976,,HIP 36976 | HD 60779 | GJ 9237,114.005955,-3.151769,36.1141,117.788304,G5,7.16
64254,64459,HIP 64459,,HIP 64459 | HD 114729,198.1845,-31.873349,36.1141,117.788304,G0V,6.68
73156,73383,HIP 73383,,HIP 73383 | HD 132301,224.93784,-43.811336,36.1141,117.788304,F5V,6.59
57382,57555,HIP 57555,,HIP 57555,176.954055,4.987811,36.1141,117.788304,,11.4
89219,89497,HIP 89497,,HIP 89497 | HD 167359,273.95445,-23.815951,36.1272,117.8310304,G8V,8.54
39117,39228,HIP 39228,,HIP 39228,120.34869,16.95123,36.1402,117.8734307,G5,10.06
106848,107191,HIP 107191,,HIP 107191 | HD 206913,325.66863,63.721373,36.1533,117.9161571,F5,6.88
77065,77301,HIP 77301,,HIP 77301 | HD 141399,236.724345,46.986262,36.1664,117.9588836,K0,7.21
68855,69075,HIP 69075,,HIP 69075 | HD 123333,212.089515,-52.287165,36.1795,118.00161,K2V,9.5
109300,109646,HIP 109646,,HIP 109646 | HD 210752,333.18141,-6.468921,36.1795,118.00161,G0,7.44
19962,20012,HIP 20012,,HIP 20012,64.366395,23.468456,36.1925,118.0440103,K3:,11.36
62208,62403,HIP 62403,,HIP 62403 | HD 111038,191.82948,-66.237451,36.1925,118.0440103,K0V,8.52
13560,13594,HIP 13594,,HIP 13594 | HD 18194,43.788735,-7.995931,36.1925,118.0440103,G5,8.33
44825,44953,HIP 44953,,HIP 44953 | HD 78663,137.375685,-0.398432,36.1925,118.0440103,G5,8.62
26742,26807,HIP 26807,,HIP 26807 | HD 37773,85.39329,15.213699,36.1925,118.0440103,G0,7.67
65866,66074,HIP 66074,,HIP 66074 | GJ 9452,203.173965,75.006891,36.2056,118.0867367,K8,10.25
82966,83221,HIP 83221,,HIP 83221 | HD 153701,255.119175,15.15938,36.2056,118.0867367,G5V,8.02
56912,57083,HIP 57083,,HIP 57083 | HD 101690,175.530555,4.747342,36.2056,118.0867367,G0,7.28
26318,26384,HIP 26384,,HIP 26384,84.26655,52.523423,36.2188,118.1297893,K5,10.15
113634,113994,HIP 113994,,HIP 113994 | HD 218101 | HR 8784,346.2762,16.562837,36.2188,118.1297893,G8IV,6.43
18491,18538,HIP 18538,,HIP 18538 | HD 25105,59.48121,-36.259911,36.2319,118.1725158,K0V,8.53
18208,18253,HIP 18253,,HIP 18253,58.566675,8.55867,36.245,118.2152422,M0V:,11.94
83771,84028,HIP 84028,,HIP 84028 | HD 155456,257.656755,24.532435,36.245,118.2152422,K2V,8.33
45618,45749,HIP 45749,,HIP 45749 | HD 80883,139.934055,-59.477721,36.245,118.2152422,K0V,8.6
115495,115860,HIP 115860,,HIP 115860,352.108815,16.066683,36.2582,118.2582948,M0,9.81
56829,56999,HIP 56999,,HIP 56999 | HD 101534,175.27404,10.80905,36.2582,118.2582948,K0,8.94
106052,106394,HIP 106394,,HIP 106394 | HD 205142,323.239335,24.127395,36.2582,118.2582948,K0,8.54
70532,70755,Elgafar,Elgafar,HIP 70755 | HD 126868 | HR 5409 | Gl 550.2A | 105Phi Vir,217.05057,-2.227957,36.2582,118.2582948,G2III,4.81
82270,82521,HIP 82521,,HIP 82521,252.991335,-36.02729,36.2713,118.3010212,M2,12.04
61370,61563,HIP 61563,,HIP 61563 | Gl 478,189.21048,-76.954903,36.2713,118.3010212,M,10.98
25291,25354,HIP 25354,,HIP 25354,81.335025,65.181817,36.2713,118.3010212,K8,10.42
3243,3249,HIP 3249,,HIP 3249,10.35105,-13.172146,36.2713,118.3010212,K5,10.67
61843,62036,HIP 62036,,HIP 62036 | HD 110536,190.733685,-2.251099,36.2713,118.3010212,K2V,9.06
83180,83435,HIP 83435,,HIP 83435 | HD 154160 | HR 6339,255.79353,14.511339,36.2713,118.3010212,G5IV:,6.52
90306,90586,HIP 90586,,HIP 90586 | HD 170778,277.266315,43.939287,36.2713,118.3010212,G5,7.49
61767,61960,30Rho Vir,,HIP 61960 | HD 110411 | HR 4828 | 30Rho Vir,190.471065,10.235625,36.2713,118.3010212,A0V,4.88
27458,27527,HIP 27527,,HIP 27527 | HD 247989,87.44055,27.121372,36.2845,118.3440738,K2,8.78
115355,115715,HIP 115715,,HIP 115715 | HD 220821,351.66771,45.338144,36.2845,118.3440738,G0,7.36
57315,57488,HIP 57488,,HIP 57488 | HD 102357,176.753805,23.720473,36.2845,118.3440738,F7V,6.94
3563,3571,HIP 3571,,HIP 3571,11.407635,26.066482,36.2845,118.3440738,,10.99
52188,52339,HIP 52339,,HIP 52339,160.451865,12.108866,36.2845,118.3440738,,11.61
53900,54056,HIP 54056,,HIP 54056,165.92064,32.887464,36.2976,118.3868003,K8,10.55
112164,112523,HIP 112523,,HIP 112523,341.87688,19.224269,36.2976,118.3868003,K5,10.39
98451,98764,HIP 98764,,HIP 98764,300.897255,-73.753777,36.2976,118.3868003,K3V,9.56
24825,24886,HIP 24886,,HIP 24886 | HD 34970,80.019225,-31.1672,36.2976,118.3868003,K2V,9.18
66020,66229,HIP 66229,,HIP 66229 | HD 117987,203.60388,-27.506593,36.2976,118.3868003,K2V,9.27
104184,104521,5Gam Equ,,HIP 104521 | HD 201601 | HR 8097 | 5Gam Equ,317.585415,10.131579,36.2976,118.3868003,F0p,4.7
42369,42488,HIP 42488,,HIP 42488 | HD 73668,129.93252,5.764286,36.3108,118.4298528,G1V,7.26
108180,108525,HIP 108525,,HIP 108525 | HD 208880,329.78718,3.197766,36.3108,118.4298528,G0,8.45
18484,18531,HIP 18531,,HIP 18531 | HD 24844,59.447025,22.924395,36.324,118.4729054,K0,8.78
35544,35642,HIP 35642,,HIP 35642 | HD 57517 | HR 2798,110.32002,-8.8779,36.324,118.4729054,F5,6.56
16458,16499,36    Per,,HIP 16499 | HD 21770 | HR 1069 | 36    Per,53.109465,46.056862,36.324,118.4729054,F4IIIvar,5.3
111347,111698,HIP 111698,,HIP 111698,339.402975,-28.091324,36.3372,118.515958,K5V,10.67
84647,84905,HIP 84905,,HIP 84905 | HD 157089,260.2794,1.443051,36.3372,118.515958,F9V,6.95
19669,19719,46    Tau,,HIP 19719 | HD 26690 | HR 1309 | 46    Tau,63.38793,7.716045,36.3372,118.515958,F3V...,5.29
12799,12832,38    Ari,,HIP 12832 | HD 17093 | HR 812 | 38    Ari,41.23992,12.445761,36.3372,118.515958,A7III-IV,5.17
17213,17255,HIP 17255,,HIP 17255 | HD 23295 | GJ 3246,55.43514,-51.425691,36.3504,118.5590106,K3V,9.03
1379,1382,HIP 1382,,HIP 1382 | HD 1320,4.3185,-43.852734,36.3504,118.5590106,G5IV-V,7.96
78095,78330,HIP 78330,,HIP 78330 | HD 143114,239.909475,-29.632557,36.3504,118.5590106,G3V,7.34
81480,81730,HIP 81730,,HIP 81730,250.40487,11.657012,36.3636,118.6020632,M2,11.15
35657,35755,HIP 35755,,HIP 35755,110.629395,35.899423,36.3636,118.6020632,M0,11.57
35641,35739,HIP 35739,,HIP 35739 | HD 58111,110.57868,-39.253323,36.3769,118.645442,K0/K1V,8.83
112473,112843,HIP 112843,,HIP 112843,342.75831,-47.226807,36.3769,118.645442,,11.61
23829,23884,HIP 23884,,HIP 23884 | HD 32963,76.98237,26.327962,36.3901,118.6884946,G5IV,7.6
111687,112040,HIP 112040,,HIP 112040,340.395765,18.824306,36.4033,118.7315471,M2,10.82
109056,109402,HIP 109402,,HIP 109402,332.46453,29.351328,36.4033,118.7315471,K7,11.86
81230,81478,HIP 81478,,HIP 81478 | HD 149499,249.62934,-57.469811,36.4033,118.7315471,K0V,8.61
110926,111274,HIP 111274,,HIP 111274 | HD 213575,338.14191,-6.467176,36.4033,118.7315471,G0,6.94
74502,74730,HIP 74730,,HIP 74730 | HD 135891,229.08921,37.069543,36.4166,118.7749259,F8,7.1
42791,42910,HIP 42910,,HIP 42910,131.170815,-21.430053,36.4299,118.8183046,K7V,10.16
111395,111746,HIP 111746,,HIP 111746 | HD 214385,339.54579,-27.443434,36.4299,118.8183046,G3V,7.89
65985,66194,HIP 66194,,HIP 66194,203.523165,37.637376,36.4431,118.8613572,K8,9.94
116880,117247,HIP 117247,,HIP 117247 | HD 223078,356.611335,-23.027878,36.4431,118.8613572,K1V,8.93
96033,96334,HIP 96334,,HIP 96334 | HD 183414,293.79051,-69.975581,36.4431,118.8613572,G3V,7.89
42004,42123,HIP 42123,,HIP 42123 | HD 73121 | HR 3404,128.80218,-39.970452,36.4431,118.8613572,G1V,6.44
88636,88913,HIP 88913,,HIP 88913 | HD 166301,272.244435,24.158276,36.4431,118.8613572,G0,7.41
66648,66860,HIP 66860,,HIP 66860 | HD 119288 | HR 5156,205.553175,8.388394,36.4431,118.8613572,F3Vp,6.16
102159,102490,HIP 102490,,HIP 102490 | HD 197913,311.55543,15.907315,36.4564,118.904736,K0,7.09
34785,34879,HIP 34879,,HIP 34879 | HD 55693,108.261165,-24.225575,36.4564,118.904736,G1V,7.17
89860,90139,109    Her,,HIP 90139 | HD 169414 | HR 6895 | 109    Her,275.924505,21.769752,36.4697,118.9481147,K2III,3.85
99311,99629,HIP 99629,,HIP 99629,303.29592,2.938935,36.483,118.9914935,K7V:,10.31
91077,91360,HIP 91360,,HIP 91360 | HD 171999,279.495075,-6.805477,36.483,118.9914935,G5,8.34
42803,42922,HIP 42922,,HIP 42922 | HD 74868,131.211705,-44.542596,36.483,118.9914935,G3IV,6.56
21120,21172,HIP 21172,,HIP 21172 | HD 28821,68.089455,-5.039005,36.483,118.9914935,G0,7.61
40803,40918,HIP 40918,,HIP 40918 | HD 69433,125.265735,65.442713,36.483,118.9914935,G0,8.03
61283,61476,HIP 61476,,HIP 61476 | HD 109570,188.954805,-20.465864,36.4964,119.0351984,G5V,8.04
79417,79658,HIP 79658,,HIP 79658 | HD 146070,243.829575,-27.21026,36.4964,119.0351984,G1V,7.53
53944,54100,HIP 54100,,HIP 54100,166.055355,8.168169,36.5097,119.0785771,K5,9.64
24694,24754,HIP 24754,,HIP 24754 | HD 34962,79.61745,-51.426988,36.5097,119.0785771,G6V,8.27
81869,82120,HIP 82120,,HIP 82120 | HD 151192,251.64291,-17.595244,36.5097,119.0785771,G5V,8.2
6441,6455,HIP 6455,,HIP 6455 | HD 8406,20.753655,-16.487462,36.523,119.1219559,G5V,7.92
49544,49686,HIP 49686,,HIP 49686 | HD 87598,152.13705,68.437473,36.5364,119.1656608,G5,8.79
70087,70310,HIP 70310,,HIP 70310 | HD 126141 | HR 5387,215.778465,25.338173,36.5364,119.1656608,F5V,6.22
64223,64428,HIP 64428,,HIP 64428,198.087195,-23.335124,36.5497,119.2090395,K0,9.77
83570,83827,HIP 83827,,HIP 83827 | HD 155060,256.9827,32.105485,36.5497,119.2090395,F8,7.21
2229,2235,HIP 2235,,HIP 2235 | HD 2454 | HR 107,7.08354,10.189848,36.5497,119.2090395,F6Vawvar,6.05
14948,14985,HIP 14985,,HIP 14985,48.287265,50.447085,36.5497,119.2090395,,9.92
106049,106391,HIP 106391,,HIP 106391,323.22531,-76.898735,36.5497,119.2090395,,10.19
19095,19143,HIP 19143,,HIP 19143 | HD 281540,61.54869,32.950862,36.5631,119.2527444,K5,10
82674,82930,HIP 82930,,HIP 82930 | HD 152388,254.21736,-60.956841,36.5631,119.2527444,K2IV/V,8.34
23329,23384,HIP 23384,,HIP 23384 | HD 32070,75.40626,24.636571,36.5631,119.2527444,G5,8.06
54041,54199,HIP 54199,,HIP 54199 | HD 95955,166.319835,65.813742,36.5631,119.2527444,G5,8.54
98710,99026,HIP 99026,,HIP 99026 | HD 191195 | HR 7697,301.557345,53.165688,36.5631,119.2527444,F5V,5.81
83912,84171,HIP 84171,,HIP 84171 | HD 156279,258.09669,63.352093,36.6032,119.383533,K0,8.07
82009,82260,HIP 82260,,HIP 82260 | HD 151528,252.11799,-16.334537,36.6032,119.383533,G8V,7.62
116112,116478,HIP 116478,,HIP 116478 | HD 221914,354.0249,18.44273,36.6032,119.383533,G5V,7.64
90206,90485,HIP 90485,,HIP 90485 | HD 169830 | HR 6907,276.956175,-29.816865,36.6032,119.383533,F8V,5.9
58023,58197,HIP 58197,,HIP 58197,179.034015,-4.158964,36.6032,119.383533,,11.21
98102,98413,HIP 98413,,HIP 98413 | HD 189242,299.94138,-20.21041,36.6166,119.4272379,K2V,9.2
70387,70610,HIP 70610,,HIP 70610 | HD 125271,216.649155,-81.453312,36.6166,119.4272379,K2/K3V:,9.68
19785,19834,HIP 19834,,HIP 19834 | HD 285625,63.793365,14.39847,36.6166,119.4272379,K2,11.56
95425,95722,HIP 95722,,HIP 95722 | HD 183063,292.05126,-12.144823,36.6166,119.4272379,G8V,7.57
106809,107152,HIP 107152,,HIP 107152 | HD 206163,325.56915,-57.612951,36.6166,119.4272379,G8V,8.36
59198,59380,HIP 59380,,HIP 59380 | HD 105837,182.74128,-46.321984,36.6166,119.4272379,G0/G1V,7.52
112345,112703,HIP 112703,,HIP 112703,342.357915,-58.253424,36.63,119.4709428,M0,10.78
